"","salesprice","LotArea","YearBuilt","YearRemodAdd","TotalSF","FullBaths","HalfBaths","TotRmsAbvGrd","LotConfig_CulDSac","LotConfig_FR2","LotConfig_FR3","LotConfig_Inside","BldgType_2fmCon","BldgType_Duplex","BldgType_Twnhs","BldgType_TwnhsE","SaleType_Con","SaleType_ConLD","SaleType_ConLI","SaleType_ConLw","SaleType_CWD","SaleType_New","SaleType_Oth","SaleType_WD"
"1223",143000,10496,1949,1950,2886,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1224",137900,10680,1951,1951,4272,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1225",184000,15384,2004,2005,2278,3,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1226",145000,10482,1958,1958,1726,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1227",214000,14598,2007,2007,2827,2,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1228",147000,8872,1965,2008,1824,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1229",367294,8769,2008,2008,3404,2,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"1230",127000,7910,1960,1960,2582,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1231",190000,18890,1977,1977,3981,2,2,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"1232",132500,7728,1962,1962,2296,2,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"1233",101800,9842,1962,1962,1224,2,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1234",142000,12160,1959,1959,2376,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1235",130000,8525,1911,1950,2904,1,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1236",138887,13132,1914,1950,2531,1,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1237",175500,2628,2003,2003,2390,2,1,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"1238",195000,12393,2004,2005,2795,2,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1239",142500,13072,2005,2005,2282,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1240",265900,9037,2006,2006,2960,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1241",224900,8158,2003,2003,2652,3,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1242",248328,9849,2007,2007,3378,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"1243",170000,10625,1974,1974,2226,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1244",465000,13891,2006,2006,4152,3,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"1245",230000,11435,1929,1950,2309,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1246",178000,12090,1984,2003,2453,3,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1247",186500,8125,2005,2006,2309,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"1248",169900,12328,1976,1976,2046,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1249",129500,9600,1917,1950,2793,1,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1250",119000,7200,1950,1950,1864,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1251",244000,11160,1968,1968,4220,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1252",171750,3136,2003,2003,2810,2,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1253",130000,9858,1968,1968,1738,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1254",294000,17542,1974,2003,3359,3,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1255",165400,6931,2003,2004,2402,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1256",127500,6240,1931,1950,2251,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1257",301500,14303,1994,1994,3973,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1258",99900,4060,1922,1950,1728,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1259",190000,9587,2005,2005,2022,3,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1260",151000,9750,1969,1969,2108,2,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1261",181000,24682,1999,1999,2516,2,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1262",128900,9600,1956,1956,2100,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1263",161500,11250,1957,1989,2892,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1264",180500,13515,1919,1950,2588,1,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1265",181000,4060,1998,1999,2742,3,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1266",183900,3735,1999,1999,2143,3,1,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"1267",122000,10120,1910,1950,2814,1,1,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"1268",378500,13214,2008,2009,4020,2,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1269",381000,14100,1935,1997,4175,3,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1270",144000,11344,1958,1958,2398,1,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1271",260000,23595,1979,1979,2856,2,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1272",185750,9156,1968,1968,2978,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1273",137000,13526,1965,1965,1870,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1274",177000,11512,1959,2006,2376,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1275",139000,5362,1910,2003,1911,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1276",137000,11345,1948,1950,2848,2,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1277",162000,12936,1972,1972,2118,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1278",197900,17871,1967,1976,3404,2,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1279",237000,9473,2002,2002,3159,3,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1280",68400,7500,1920,1950,1826,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1281",227000,9808,2002,2002,3146,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1282",180000,8049,1990,1990,2648,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1283",150500,8800,1977,2008,2080,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1284",139000,9400,1971,1971,2736,2,2,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1285",169000,9638,1919,1990,3251,2,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1286",132500,6000,1939,1950,2192,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1287",143000,9790,1963,1963,2656,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1288",190000,36500,1964,1964,3206,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1289",278000,5664,2000,2000,3160,3,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1290",281000,11065,2006,2006,3055,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"1291",180500,14112,1964,1964,2304,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1292",119500,1680,1972,1972,1932,2,1,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"1293",107500,6600,1892,1965,3366,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1294",162900,10140,1976,1976,2496,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1295",115000,8172,1955,1990,1728,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1296",138500,8400,1968,1968,2104,2,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1297",155000,8700,1963,1963,2248,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1298",140000,3675,2005,2006,1619,3,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"1299",160000,63887,2008,2008,11752,4,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1300",154000,7500,1959,1994,2492,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1301",225000,10762,1999,1999,2961,2,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1302",177500,7500,1942,1950,2265,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1303",290000,10120,1994,1994,3691,3,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1304",232000,8688,2005,2005,3232,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1305",130000,3363,2004,2004,2684,2,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1306",325000,13173,2006,2007,3304,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1307",202500,6955,2005,2006,2736,2,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"1308",138000,8072,1994,1995,1980,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1309",147000,12000,1948,2005,2046,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1310",179200,7153,1991,1991,2572,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1311",335000,17500,1959,2002,3804,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1312",203000,8814,2005,2007,2548,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"1313",302000,9572,1990,1990,4263,2,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1314",333168,14774,1999,1999,3992,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1315",119000,8190,1954,1954,1896,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1316",206900,11075,1969,1969,3064,2,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1317",295493,10226,2008,2008,3252,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1318",208900,4230,2006,2007,2704,2,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"1319",275000,14781,2001,2002,3540,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1320",111000,10215,1954,1954,1812,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1321",156500,8400,1957,1957,2956,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1322",72500,6627,1949,1950,720,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1323",190000,10186,1992,1992,2673,3,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1324",82500,5330,1940,1950,1128,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1325",147000,9986,2006,2007,3590,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"1326",55000,3636,1922,1950,1592,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1327",79000,4270,1931,2006,1318,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1328",130500,6600,1982,2008,1632,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1329",256000,10440,1920,1950,4302,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1330",176500,9084,1998,1998,2567,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1331",227000,10000,2006,2006,3176,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1332",132500,10780,1976,1976,1865,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1333",100000,8877,1938,1958,1632,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1334",125500,7200,1938,1995,2163,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1335",125000,2368,1970,1970,2130,1,1,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1336",167900,9650,1977,1977,2684,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1337",135000,9246,1973,1973,3312,2,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"1338",52500,4118,1941,1950,1386,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1339",200000,13450,2002,2002,2777,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1340",128500,9560,1972,1972,1728,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1341",123000,8294,1971,1971,1730,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1342",155000,13695,2003,2004,2228,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1343",228500,9375,2002,2002,3453,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1344",177000,7558,1928,1950,2809,1,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1345",155835,11103,2006,2006,2184,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1346",108500,6000,1920,1950,1920,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1347",262500,20781,1968,2003,3724,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1348",283463,15306,2006,2007,3508,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1349",215000,16196,1998,1998,2976,3,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1350",122000,5250,1872,1987,3042,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1351",200000,11643,1969,1969,3882,3,3,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"1352",171000,9247,1962,1962,2574,1,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1353",134900,6000,1937,2000,1874,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1354",410000,14720,1995,1996,5271,3,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1355",235000,10316,2000,2000,2857,3,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1356",170000,10192,1968,1992,2490,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1357",110000,9477,1966,1966,1756,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1358",149900,12537,1971,2008,2156,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1359",177500,2117,2000,2000,2329,2,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"1360",315000,16737,2004,2005,3960,3,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1361",189000,9842,1921,1998,3213,3,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1362",260000,16158,2005,2005,3060,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1363",104900,12513,1920,2007,2453,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1364",156932,8499,2006,2007,2028,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"1365",144152,3180,2005,2005,1800,2,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1366",216000,7500,2000,2000,2488,3,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1367",193000,9179,1999,1999,2663,3,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1368",127000,2665,1977,1977,2232,2,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1369",144000,4435,2003,2004,1696,2,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1370",232000,10635,2003,2003,3325,3,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1371",105000,5400,1920,1950,2214,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1372",165500,9600,1955,1996,2653,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1373",274300,9750,1998,1998,3205,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1374",466500,11400,2001,2002,5266,3,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1375",250000,10625,2005,2005,2984,2,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1376",239000,10991,2007,2007,3142,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"1377",91000,6292,1930,1950,1558,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1378",117000,10998,1941,1960,2588,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1379",83000,1953,1973,1973,1470,1,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"1380",167500,9735,2006,2007,1778,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1381",58500,8212,1914,1950,1728,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1382",237500,12925,1970,1970,3322,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1383",157000,7200,1920,1950,2358,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1384",112000,25339,1918,2007,2232,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1385",105000,9060,1939,1950,1818,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1386",125500,5436,1922,2007,1950,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1387",250000,16692,1978,1978,4176,4,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1388",136000,8520,1916,1950,3240,2,0,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"1389",377500,14892,2006,2007,3492,3,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1390",131000,6000,1941,1950,1953,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1391",235000,9100,2000,2000,3050,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1392",124000,8944,1967,1967,3168,2,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"1393",123000,7838,1967,1967,1764,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1394",163000,10800,1905,2000,2394,2,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"1395",246578,4045,2006,2006,2856,3,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"1396",281213,12665,2005,2006,3576,2,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1397",160000,57200,1948,1950,2434,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1398",137500,6120,1920,2004,2452,1,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1399",138000,7200,1950,1982,3112,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1400",137450,6171,1925,1990,2584,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1401",120000,6000,1929,1950,2020,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1402",193000,7415,2004,2004,2432,3,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1403",193879,6762,2006,2006,2580,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"1404",282922,15256,2007,2007,2949,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1405",105000,10410,1915,1950,1886,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1406",275000,3842,2004,2005,3240,3,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1407",133000,8445,1972,2007,1536,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1408",112000,8780,1985,1985,1666,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1409",125500,7740,1910,1950,1985,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1410",215000,20544,1986,1991,2884,2,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1411",230000,12420,2001,2001,2784,3,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1412",140000,9600,1950,2005,2524,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1413",90000,7200,1949,1950,1040,2,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"1414",257000,10994,2005,2006,3688,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1415",207000,13053,1923,2000,2681,1,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1416",175900,3635,2007,2007,2955,2,1,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1417",122500,11340,1885,1950,3067,2,0,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"1418",340000,16545,1998,1998,3734,3,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1419",124000,9204,1963,1963,2288,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1420",223000,16381,1969,1969,3688,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1421",179900,11700,1968,1968,2124,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1422",127500,4043,1977,1977,2138,2,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1423",136500,4435,2003,2003,1696,2,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1424",274970,19690,1966,1966,2898,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1425",144000,9503,1958,1983,2368,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1426",142000,10721,1959,1959,2504,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1427",271000,10944,1994,1994,3350,3,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1428",140000,10930,1945,1950,2471,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1429",119000,7200,1940,1992,1592,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1430",182900,12546,1981,1981,2880,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1431",192140,21930,2005,2005,2570,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1432",143750,4928,1976,1976,1916,2,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1433",64500,10800,1927,2007,1624,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1434",186500,10261,2000,2000,2728,3,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1435",160000,17400,1977,1977,2252,3,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1436",174000,8400,1962,2005,2856,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1437",120500,9000,1971,1971,1728,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1438",394617,12444,2008,2008,3864,3,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1439",149700,7407,1957,1996,2148,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1440",197000,11584,1979,1979,2264,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1441",191000,11526,1922,1994,3143,2,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1442",149300,4426,2004,2004,1696,2,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1443",310000,11003,2008,2008,3024,3,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1444",121000,8854,1916,1950,1904,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1445",179600,8500,2004,2004,2844,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1446",129000,8400,1966,1966,1727,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1447",157900,26142,1962,1962,2376,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1448",240000,10000,1995,1996,3310,3,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1449",112000,11767,1910,2000,1906,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1450",92000,1533,1970,1970,1260,2,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"1451",136000,9000,1974,1974,2688,2,2,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1452",287090,9262,2008,2009,3151,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"1453",145000,3675,2005,2005,1619,2,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1454",84500,17217,2006,2006,2280,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1455",185000,7500,2004,2005,2442,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1456",175000,7917,1999,2000,2600,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1457",210000,13175,1978,1988,3615,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1458",266500,9042,1941,2006,3492,2,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1459",142125,9717,1950,1996,2156,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1460",147500,9937,1965,1965,2512,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
